X1,X2,Y
-0.6657395374,-0.2690593576,1
1.169817018,0.3215757678,0
0.1164273608,-0.3268213495,0
-1.599892666,-0.5237723361,0
1.381854631,0.1404056943,1
-0.5878353888,-0.1195118085,0
0.06132153307,-0.1835221249,0
0.2401341537,-0.2989230155,0
1.215735684,0.1802431862,0
-1.127278665,-0.080967287,0
1.57188215,0.3571596789,1
1.328297441,0.5245394468,0
2.520486771,1.025911499,0
2.049559952,1.554356307,1
1.361406461,1.449855495,1
1.275021819,1.09193474,1
1.55210167,0.58822771,0
-0.2864369924,0.0279112538,0
1.795902546,0.4431044075,1
2.194102661,1.20226283,0
0.8906255263,-0.4332320267,1
-2.013952217,-0.8893334641,0
0.1391866142,0.04200229406,1
1.293445409,0.8670987759,1
-0.836950438,-0.4246351542,0
0.6527860232,0.7439212662,1
-0.2950458454,-0.5292700793,0
0.5609493033,0.6587109591,0
0.05403414948,0.2631752128,1
0.4162353046,0.7528637909,1
2.40704719,1.781871039,1
0.5180379088,-0.2169355811,1
0.7257855293,0.6214091036,0
0.01393810055,-0.5758729953,0
0.976882251,1.068274944,1
0.7381415664,-0.05749146029,0
-0.862462265,-0.6212428297,1
1.443344408,0.83044925,1
1.552762336,1.145620559,1
0.8484436036,0.6098731483,0
0.6245292609,0.6950823907,1
1.000525631,0.5065031011,1
-2.452530609,-1.104216069,0
-0.669841297,-1.218328694,0
1.1755853,1.100837738,1
2.470661473,1.089745223,1
1.845778913,0.7076708475,0
-0.3424478989,0.7971801254,0
0.8740315929,-0.9173997856,0
0.8527933019,0.4740413178,1
-0.6159586089,-1.427913164,1
1.60505528,0.9722785675,1
1.831285246,0.5660820289,0
-0.3814370202,-1.657863549,0
0.09274309646,0.5909364763,1
1.067368852,-0.1112015788,1
-0.1227915633,0.4129734296,0
3.61004187,1.317687879,1
1.005862121,0.2707909302,0
0.1293900977,-1.077101483,0
-1.895329734,-0.7353444359,1
0.8567015095,0.1413836971,1
2.85222663,1.242833585,1
1.08004751,0.4925105756,1
1.82184946,0.08691777968,1
0.39195933,0.5415307631,0
0.5133379408,-0.02508112195,1
2.691315724,2.49325628,1
1.18890592,0.3546543855,1
0.2931297215,-0.04822142849,1
1.021525044,-0.1675293226,1
2.427546666,0.4069684497,1
-0.4794516236,0.1991176333,1
1.270266257,1.165705131,1
1.073634762,0.2541174804,1
-1.540108723,-0.7093923212,0
1.766767791,1.504316833,1
1.256451715,0.772958645,1
1.878528043,1.181672117,1
2.13807824,1.112672406,1
0.9444399592,0.145962562,1
0.4443962782,0.4149244887,1
-0.4245294462,0.7201099194,1
-0.6443384633,-0.5823794188,0
0.01094787526,0.4392068823,0
-0.9635768162,-0.3911047822,0
0.5834519319,-0.003168299742,0
-0.903425823,-0.00407273844,0
-1.762819338,-0.4919125165,0
0.4220646673,0.5012293347,1
1.184228016,1.466421822,1
-0.2594452371,0.7880509757,1
-0.8882621438,-0.4171475264,0
-0.6301727673,-0.3681426506,0
0.5011218506,-0.4631271316,1
0.2978822127,0.9155427256,0
0.637898881,0.2824329373,0
-0.4744310544,-0.5416331849,0
-1.038938432,-0.9861799146,0
0.1367357116,-0.4019034079,0
0.5177245995,1.138221672,0
2.613773888,1.756026127,1
2.146171241,0.3290909701,1
-1.258847788,-1.353201551,0
-0.1409918103,-0.009563319623,0
1.456161662,0.2198500477,1
-0.8501924246,-0.5511252264,0
0.6492960848,1.101159001,1
0.6739592632,0.8716882801,0
0.2499714026,-0.7307040902,0
0.001728422849,-0.5046944641,0
-0.6535492156,-0.203926917,0
-0.4456033226,0.3420816823,1
0.6875649255,-0.06714985191,1
0.9087733244,0.6386496416,1
-0.468427595,-0.4616726408,1
1.047970911,1.400017288,1
0.3920441416,0.5072295804,0
0.308008247,0.05737305161,1
1.403444867,-0.04561088454,1
0.2757058906,-0.3928742578,0
-0.3045317488,-1.414878898,0
-0.4159708836,-0.07186185347,0
0.6678036352,0.6669193606,1
0.1437997398,0.4301279143,1
1.344643003,0.3653253957,1
-0.8452720067,0.2174015734,0
0.2189191459,0.9012394444,1
0.4972655275,-0.08404950598,0
-0.2420708796,0.469720504,0
0.061696788,0.1007777684,0
-1.711614859,-1.119188727,0
-0.5233034892,0.3539463552,0
1.680770131,0.2371266951,0
-0.7808082201,-1.132875033,1
2.749628659,1.176711693,1
1.261213779,0.5163394592,1
-0.5329870333,-1.088145336,0
-0.2044209369,0.1431216326,0
1.230513451,0.2250004073,0
-1.277494771,-1.29342215,1
2.415428828,1.53255027,1
1.26564398,0.4181171695,1
1.01224305,1.034905874,0
-1.748322833,-0.6445412674,0
0.7725339153,0.2872909455,1
-1.328351569,-0.1151887098,1
1.19758323,0.808976554,0
-0.9827087857,-0.5012177024,0
0.002595766735,0.2571548158,1
-0.9344294343,-0.1950857023,1
1.444369446,0.1749890293,1
0.07189042584,1.215039487,0
0.2521297108,0.1598864151,1
0.2631032331,0.1753737941,0
-0.7799322532,-1.268525297,0
-1.7592881,-0.8153762621,0
-0.3637980111,-0.0959937549,0
1.644718412,0.2474584589,0
0.9716663645,-0.03394822028,0
1.455371448,0.2780381391,1
0.2440246896,-0.02553544976,0
-0.3633308909,-0.07501585623,0
1.735976718,0.7564970834,1
1.565323789,0.9340384239,1
0.9168864139,0.796080807,1
1.199080445,0.8709842432,1
-1.605860437,-0.620879499,0
0.5197027527,0.4026948381,1
-1.193106582,-0.4519579792,0
-0.2121790919,-0.1794713401,1
0.4702734469,-0.09477931553,0
-0.2646093486,-0.1788878529,1
1.76808905,1.210620961,1
2.032000449,1.339742388,1
-0.06170433787,0.2230826928,0
0.3944838639,-0.04035825242,1
1.031023139,0.4072806754,0
0.5523692852,0.1698626305,0
2.195179632,0.7940590339,1
-0.0815089132,0.4062191426,1
0.7396513826,-0.5504708814,1
0.7814351143,1.401721444,1
0.2094246601,1.141654306,0
0.6248867695,0.3374470226,0
0.1378313301,0.2715163712,0
1.335402684,1.09228273,0
-0.3747451143,-0.5663411448,0
-1.049010334,-0.2407038445,0
0.334331488,0.8266954034,1
-0.7900771844,-1.296397451,0
-0.4559250476,-0.9482983327,0
-0.2691892894,0.2405043061,0
-0.2267766178,-0.2484289583,0
0.2319274971,-0.0773470215,0
0.5389045653,0.1058673012,1
1.048801012,-0.03908531776,0
-1.938195108,-1.174196617,0
-1.226856949,-1.273605855,1
1.001309271,1.155015812,0
1.922732576,1.027997899,1
2.23902355,1.172788154,1
1.636726981,1.151684981,1
1.002528292,1.896370622,1
0.7415713879,-0.1554600434,1
-0.6021350031,-1.222177977,1
1.14767061,0.558492012,1
-1.436799382,-1.631763811,0
2.466114475,1.063726083,0
-1.032048523,-0.07878011078,0
-0.0754330774,0.726279739,0
1.506410879,-0.02967635029,0
0.6339715876,-0.1546506308,1
0.6407190711,0.5020892011,1
-1.58678413,-0.4164112468,1
-1.309778814,-0.2494868096,0
0.5615369705,1.018326536,0
2.672835142,1.700716873,1
-0.8911512043,-0.5055123478,0
1.196739883,1.129361566,1
2.708453522,1.389130521,0
1.566801743,0.9207599104,1
1.976074806,0.740925745,1
0.2339257523,0.1953405229,1
1.552373367,-0.03862754854,0
0.3076892212,0.671209227,1
-0.86800499,-0.9385643358,0
1.47937841,0.2956590089,0
0.3630616345,-0.9817390665,1
-0.003674939415,-0.4130883701,0
1.626185389,0.3338852565,0
0.08587904899,0.1515805101,1
-0.2368085661,-0.7656722589,0
0.3897889454,-0.02713530766,1
0.6712713841,-0.004408035135,1
0.03924194902,-0.8604447082,0
2.340097816,1.289106276,1
1.642290933,0.7115255389,0
1.15583975,0.5978881901,1
-0.7265826841,0.05180498431,0
1.678037596,0.8427858214,1
1.005265199,0.3361502835,1
1.037897689,0.9802564976,1
-1.031823164,-0.6787558617,0
-1.617085435,-1.060840296,0
-0.01891997697,0.3253208758,0
-1.069458756,-0.9247408087,0
-0.5302673648,0.3184831693,0
2.482663085,1.32153117,1
-0.07015695873,0.7494158532,0
1.107092449,0.5235953367,0
1.296142993,1.122201956,1
0.5838365855,-0.5276602984,0
-0.5500368642,0.366028509,0
2.152911466,1.42110097,1
0.3108282653,-0.1673179546,0
0.7355981401,0.8002636439,1
0.3102999296,-0.4784344793,0
0.2847575122,-0.1062869595,1
-0.293682115,-0.5723856377,0
-0.05527143355,0.4323624271,0
-0.5256888987,0.3613200318,0
1.55872011,0.5548848065,0
0.5848170865,-0.3433010844,1
2.082519814,0.5528227137,0
1.067267151,0.5796698873,1
0.7656703988,0.3974759699,1
-0.5044278931,-0.42225902,0
1.422409306,0.2963532494,1
1.894192932,1.76130894,1
-1.537936378,-1.07896863,1
1.004883331,0.08601650633,1
-1.988095546,-0.4203840912,0
0.9818256872,0.3496691277,0
0.9996862344,0.7558021245,0
1.040973772,0.08290373348,1
0.2083943671,0.3572387668,0
-0.4297655516,0.152714195,1
-0.5472861635,-0.831790783,0
0.3878199378,-0.07312692482,1
0.5509950665,-0.1769197731,1
1.872174134,0.672074117,1
1.281704664,1.441391929,0
0.6105742404,0.4337340345,0
0.6765934942,1.312311741,1
0.2538366283,0.8683058847,1
0.09052407961,0.6107071078,0
1.296522248,1.375451371,1
-0.2209824044,0.4694738192,0
0.340933992,1.022726529,1
1.615255492,1.079958,1
1.713524289,1.19992336,1
-1.311933689,-0.3270022769,0
-0.3837358577,-0.4116001288,0
1.777901693,1.312040362,1
1.988581213,1.623192426,1
1.064566811,0.2320772707,1
0.3653343155,-0.245953271,0
0.2525381427,-0.149239085,0
0.954308596,1.155523725,0
-0.1092098205,-0.1731646027,1
1.267605488,0.08173565106,1
0.1111414507,-0.4636967172,1
1.088080923,0.09212598886,0
-1.058346944,-0.8856096155,0
1.40848897,0.004769360157,1
0.1164992808,0.3610565927,1
0.7524241183,0.281544504,0
0.4392889603,0.4868701999,0
1.239663224,-0.5288793763,1
1.960935373,1.516680015,0
0.297471942,0.1076790804,1
0.9260707464,0.7130425467,0
2.172012535,1.846669113,1
1.926357509,1.147103288,1
-0.6773488137,0.7171271133,0
0.7654021914,-0.5571610337,1
-0.6059637152,-0.4617635199,0
-0.2973001405,-1.050383659,0
-0.8411700976,-0.2633853801,0
0.636757088,0.3566295896,1
1.467627001,0.1877227601,0
-0.3192377596,0.9271356018,0
0.105836892,-0.1267971073,0
0.2745684076,-0.9658083413,1
0.9850075752,0.8325963273,1
0.8266708118,0.7611739866,0
0.4894490316,0.00497794699,0
2.418293034,1.603328406,1
-1.209807834,-1.080026271,0
0.2436321829,-0.08675655148,1
-0.4129007833,-0.009597774643,0
2.524917839,1.724626979,1
0.2987853116,0.03728687293,0
-1.417060804,-0.9497363427,0
2.092236684,1.025510138,1
1.109592659,-0.4683984435,1
0.8903201616,0.3053797839,0
2.583551024,0.3014923868,1
-0.9775990608,-0.9096083221,0
2.583233396,0.5804190142,1
-0.07420097111,0.2270278859,0
-0.4139198834,-0.5724237098,0
1.154663275,1.196282857,1
-1.19250068,-1.519866429,0
0.9800716639,0.368285435,1
0.7573080955,0.420928175,1
0.06184877172,0.2759606281,1
0.3536083968,1.253599839,1
1.138120301,-0.4143024369,0
0.8223221855,0.0323742566,1
-0.9807306681,0.5081279406,0
1.44815936,0.2635404083,1
1.766654264,1.104204959,1
0.9979985356,0.02911667454,1
-1.234126685,-1.314053363,0
-2.546508407,-1.68102263,0
-0.9008442886,0.5383897864,0
2.054258394,0.4438521328,1
1.962843396,0.8323138703,1
0.2039529545,-0.02534056277,1
0.7640817691,0.8402118647,1
1.697802783,1.413344709,1
-0.1384529573,-0.01534971294,0
0.9363200617,-1.126704877,0
-0.09722525721,-0.4932285366,0
1.481597655,0.1417891665,1
-0.3227771034,0.417952411,0
-0.7839257944,-0.8524903594,0
2.165697511,1.924594988,1
-0.5019686001,-0.04688981711,1
0.4003037873,0.7675508058,1
0.9056569169,1.580714018,1
1.8586596,0.4574162952,1
-0.8788845746,-1.249414594,0
1.126844065,0.6569215371,1
-1.38651949,-0.2162215633,0
1.440382722,0.3877496969,1
2.823713759,1.43005006,1
-0.9595684917,0.1287348582,1
0.2726138718,0.6953368852,1
1.83693566,0.6275807394,1
2.943647694,1.60749541,0
1.588064601,0.326174088,1
0.2705619434,-0.5896998387,1
0.8514224221,1.104823,1
-0.2268533904,-1.180028757,1
1.80513186,0.9980620849,1
2.046105017,0.8379053329,1
1.40627971,0.9775199191,0
-0.3300757278,-0.5075363697,0
0.1924748396,0.6670457616,1
1.49496601,0.6363712781,0
1.380822594,1.416132995,0
0.01212573273,0.1154909264,1
0.6244351016,-0.2126912363,1
0.7895221789,0.6660433534,0
-0.2522361281,0.08267799964,0
1.031644415,0.462316897,1
-0.4691039959,-0.608731324,1
-0.1223220201,0.3691573081,1
0.9085640781,-0.02832875322,1
-0.6987763007,-0.7793964138,0
-0.1480161732,0.1897282612,1
0.6858559884,0.2375184157,1
-0.8775419893,-1.421154984,0
0.02806827644,-0.4669098739,0
0.9924946555,0.6991711075,0
0.6987342041,0.2144919273,1
0.5739168713,0.2364093217,1
1.073698241,0.6678712779,0
0.7335233648,0.5949119679,0
0.798007305,0.4570590098,0
-2.520707573,-2.924351466,0
-0.4483052461,-0.2517640591,0
-0.5717399229,-0.5440401521,0
0.174416119,0.1025237637,1
2.053590584,1.560641794,1
-0.5434578653,-0.8079597857,0
-1.390390408,-0.6600632672,0
1.246168096,0.8616058308,1
-0.00761401994,-0.1585718193,0
-0.9224273338,-1.115751029,0
1.017876693,-0.09300976751,0
0.5308826965,0.2481668844,0
0.5276580472,-0.04634969495,0
1.483966405,-0.2219268879,1
1.089594566,0.145736149,0
-0.155405654,-0.7279885219,0
-1.241556348,-0.2465800364,0
-0.2072202154,-0.8457463753,0
-0.655623588,0.3823880184,1
-0.06205704738,1.04882996,1
1.619075781,0.4392445662,0
-0.1005843428,-0.3571785689,1
-0.1739494413,0.3849061562,1
1.669622227,1.376815412,1
0.8632117281,0.1853951708,0
-1.666310769,-1.053028326,0
1.248783856,0.4085937384,1
-0.548393003,-0.7000416861,0
0.33057713,0.6210378729,0
0.697326806,0.4263756474,1
-0.3656026982,-0.5454720318,1
-0.481357394,-0.2083714167,0
1.625787641,0.6237322761,1
2.943704825,2.723597778,1
0.3898494834,0.07052411461,0
-0.3909259053,0.1746350051,0
-1.179647515,-0.3724722238,0
-0.1584517996,-0.1545493552,0
-0.3784432592,0.03090905697,0
0.3057790722,0.2581346679,0
-0.05962508442,1.213573627,0
0.4795797088,0.1912441561,0
-0.3597053675,-1.48325267,0
1.709117098,1.949078945,0
0.5838218827,0.03709032112,0
-0.7066944413,-0.3101141912,0
2.001110684,0.728666957,1
-1.156010534,-0.8774633615,0
-0.8546805231,-0.986671198,0
0.1990133547,-0.9017365057,1
1.328379328,0.3054444603,0
-0.1787518188,0.1677482678,0
-0.6286861061,-1.137551684,0
1.164103861,0.8347236848,1
1.542068097,1.930907719,1
1.589181392,0.9379885488,0
-1.496991773,-1.443233467,0
2.263312786,1.332912963,1
-2.06734499,-0.5548667818,0
1.906286226,1.605258025,1
1.163281932,0.675490572,0
1.215069645,0.9097544,0
0.5688380175,0.709523573,0
-1.065102828,-0.2314177024,0
0.7470794777,0.5327145264,0
-0.06750609531,-0.3531786069,1
-0.9386977787,0.007861852511,0
-0.4562652692,-0.4960447215,0
-0.366151038,1.118164779,0
1.240703225,0.300440366,1
-0.6954005091,0.05359050037,0
0.3296955453,-0.4739078482,0
-1.372318726,-0.9245262977,0
0.03881352264,-0.2752027858,0
0.7275427418,-0.3198612888,1
1.013829126,0.2197100617,0
1.114471666,0.7374237447,0
0.8300411555,0.2913178442,1
-1.959486789,-0.3832597094,0
-0.474271981,-0.7028426138,1
2.12374418,1.41053387,1
-0.1433566936,-0.3679657917,0
1.749154663,1.439165916,0
1.896692951,1.340030845,1
0.2551712271,0.6340874837,0
0.128549762,-0.0164089936,0
-1.148890466,0.09023323946,0
-0.6313139531,-1.145640505,0
0.4162767891,0.4312814889,0
-0.3450857594,-0.1034305984,0
0.468280426,0.6511337969,0
2.029238375,0.9767507044,1
-0.1796564115,-0.5818531477,0
-0.4315438734,-0.7616952757,0
-0.8963076459,-0.4540586075,0
0.8348859767,0.2873847772,0
0.7535002865,0.8052125044,0
2.187079083,1.570460676,0
0.1768595913,0.1123433348,0
0.9033617507,0.4645146403,1
0.4673257161,0.7659690453,0
-0.2879550277,-0.2664475127,0
0.1146843383,-0.04473355214,1
0.08878039222,-0.6169803155,0
0.4578116406,0.6681891615,0
1.524092321,0.7171394872,1
0.4440665268,0.7904604144,0
2.063888942,0.4284378663,1
0.5205197967,0.01455298935,0
1.270600573,1.10833784,1
-1.265586041,-0.4696979412,0
1.245878676,0.03137446125,1
0.8291493623,0.875854284,1
-1.121614316,-1.213204382,0
1.500869993,1.164415152,1
0.5181971767,-0.2307266412,0
1.425403647,1.318439585,1
1.555594953,0.8342426891,1
1.123913649,0.7339824099,1
-0.2467277683,-0.1638851585,0
2.770042777,1.428859155,1
1.148235356,0.6155979456,1
-2.54258178,-0.9184603285,0
-2.427710582,-1.245339428,0
2.204943728,1.833626073,1
-0.833995665,-0.785066871,1
0.4556637939,0.6581615013,1
-1.215804347,-0.3258145208,0
-0.3025726068,0.4654139008,0
1.386109958,0.7535157611,1
-0.6646566342,-0.1676162106,0
-0.8156080508,-0.2487564054,0
1.729281016,0.256679698,1
2.631879948,1.512853384,0
0.5404251539,1.905165946,0
-0.9140232953,0.3475738092,0
0.8711381851,0.04562719021,0
2.744138393,0.4718090556,1
2.063342985,1.057763568,1
-0.543712139,0.2698078521,1
0.5284482531,0.2449001228,0
0.5409614537,1.215079017,1
1.05251602,0.1361338878,1
0.6258513864,0.4254120068,1
1.742749031,0.8170621219,1
-0.3529488939,0.1892325523,0
2.417832093,1.608875959,1
-0.002970449715,0.5928322164,0
-0.2234783228,-0.1737062415,0
0.5717742431,0.9147832653,0
0.3572099018,0.3510960913,0
1.600417716,1.480068729,1
0.8667632916,1.183204593,1
2.334496114,1.176401129,1
1.990264037,0.6581813511,1
0.9877250997,0.5957033143,1
1.822677157,1.406660572,1
-0.2630050558,-0.8840246729,0
1.570267266,0.5377163228,1
1.825317577,1.253956638,1
1.249716496,-0.6690929591,1
0.1798695424,-0.4271461362,1
