X1,X2,Y
-0.5651504523,0.370238627,0
-0.5913824132,0.8106111776,1
-1.889362205,-0.7151682641,0
1.367274781,1.519905016,1
-0.2276012298,0.4231626576,0
0.6364816852,1.567191137,1
-0.5417509549,-0.5644339848,1
-0.9662565999,0.339278143,0
1.04510435,0.6913331527,1
0.2846159535,-0.8785972063,0
0.8357598679,1.728426944,1
2.379249426,1.17727039,1
-0.5754938959,2.354123386,0
1.286871922,0.4844821611,0
0.2168667613,-0.2972206279,0
1.108133442,0.8917144976,1
1.932522716,-0.1719012696,1
-0.6241273475,1.230848179,0
-0.3292034592,0.3149852857,0
-1.223541566,0.3321296803,0
0.9352125215,-1.064218464,0
1.335505441,1.779001183,1
1.097793352,-0.9353979684,0
0.2048634031,-0.5539095112,0
2.103042215,1.1254379,1
-0.7472891243,-0.580945468,0
0.987239657,-0.7923303105,0
-0.3978149275,-0.05013529843,0
1.002531936,2.010006804,1
1.728355513,1.895076263,1
2.327841243,0.7074155483,0
1.820052874,1.486239834,1
1.914346135,0.5244359408,1
0.4546220455,2.120872583,1
1.156997991,-0.735902537,1
-0.09586726733,0.4337892716,0
1.407666135,0.8412949841,0
0.8540658048,0.9097084311,1
1.328541852,-0.7222917648,0
-1.301646707,-0.03705902272,0
1.398777325,-0.7575950307,0
0.1385991535,1.514260658,1
0.8538841574,0.945733658,0
-0.8643304625,0.446689782,0
0.6183472573,0.3871355503,0
0.03741283948,1.760317557,1
2.036480941,1.875889307,1
0.8452454659,-0.7782737095,0
0.3993125757,-0.5379932766,1
1.578084509,1.277886657,1
1.947432648,1.924385698,1
-0.9233190536,-1.580898448,0
-0.03400284426,1.068832076,1
-0.07130473097,2.12833568,1
-1.2130027,-0.1164580962,0
-1.076092846,1.521134295,0
0.9247882092,1.333838924,0
1.557849821,0.8172874532,1
-0.6960021872,0.6322602964,1
-0.5101669854,-0.3493359967,0
-1.157836589,0.134854929,0
1.861530197,-0.1735034626,1
0.5503542638,-0.3583710646,1
-0.5444274228,-1.271494765,1
1.170165068,0.9788470268,1
0.6064921081,2.038884935,0
-0.9536984332,-1.990517949,0
0.7350840833,0.8158371225,1
-0.9023954846,-0.2142074008,0
1.244047392,-0.1520662505,0
-0.4313581369,1.256801249,0
0.2781618027,0.1115971243,1
-0.05132549385,-1.946253193,0
-0.20754933,-0.5342830515,0
1.688493394,0.332165664,1
2.216047226,-1.230913008,1
2.223623251,1.24548673,1
0.6180926394,-0.1860126272,1
0.3051136331,-0.08309951489,0
1.48849991,-0.3628400588,0
2.526998808,-0.07401597139,1
-0.8759061547,0.8906271762,0
1.592245217,0.7185400963,1
0.4232055728,0.05427156703,0
0.9263875444,0.5864062565,0
2.243617568,1.288501646,1
-0.04097600929,1.145000113,1
0.309321695,0.1758080363,1
1.907608756,-0.1122452657,1
1.148030755,1.157847512,1
-1.227241208,0.0380844894,1
-0.6662824421,1.794441109,1
0.6625731413,-0.1295397412,0
1.839110923,1.648612025,1
-0.3494877043,0.01422786373,1
2.099167562,-0.141198131,1
0.8028526689,2.678873123,1
-1.02247413,-0.1494686944,0
-0.56029589,0.9132162587,0
-1.222743226,-1.411920409,0
-0.6159109834,-0.2830282744,0
-1.868897971,1.302360885,0
0.926167051,-0.5646228463,1
0.5871186879,2.275315439,0
-1.347424967,0.2025387838,0
1.017020271,0.1810651492,1
-0.8046520282,0.3519487264,0
1.668800835,2.109135702,1
-2.314407091,-0.8255604244,0
1.711888848,0.3179711632,1
-1.817756597,0.2491300515,0
0.7900596538,1.463020798,1
0.2910818835,0.8015624456,1
0.6392970732,1.40233973,1
-1.529390757,0.8535492233,0
1.660137641,0.1733077365,0
-0.2865630776,0.3085248198,1
-1.207653606,-0.02093694874,0
1.794820585,1.75623958,0
0.3227016361,0.3330702166,0
-1.254256523,1.240235703,0
-0.1287876759,-0.5143388101,0
-0.2357294693,0.2626409702,0
-1.687650838,0.7943150425,0
-0.758262594,1.497757679,0
-0.02638071188,1.22758873,0
2.266417906,-0.1192673031,1
0.8111701568,2.151852376,1
-0.1136452076,1.686000245,0
0.184833329,0.4251055172,1
2.095890781,0.1055330203,1
1.902321752,0.9755653834,1
1.789334773,1.179497703,1
0.1118388651,-0.3500691615,0
-0.5985735619,-0.1867348224,1
2.086669899,2.472406014,1
0.05732974794,-0.8599606959,0
0.6914084785,0.4930724256,1
1.448459062,1.109125453,1
0.2241897038,-1.472480097,0
-1.069197994,-1.548894102,0
0.6792021385,0.5683143001,1
-0.9040927924,1.825630185,1
1.086026635,1.188003513,1
2.330127767,-1.05939596,1
-1.795615137,1.389483508,0
0.1286280698,0.7974093684,0
1.668478534,1.191013825,1
1.816356984,1.164194066,1
0.2538102392,1.673416227,1
-0.1022307297,3.326318858,1
0.4129480349,1.880524198,1
1.19087103,0.2961675599,0
-1.709555645,-1.227101013,0
-1.215966995,0.1645190321,0
-0.4587694845,0.7733121742,0
0.02432878209,0.8848158763,1
-0.04167273541,-0.5227855089,0
2.414525939,1.553645784,1
-0.2038184468,0.01194243145,1
0.8536338235,1.867963687,1
-0.0082509694,-0.4355634376,0
-0.3345862486,-2.122463043,0
-0.5784249761,0.5452460345,1
0.3621744778,0.9428752521,1
0.3651636485,1.552493858,1
1.633503956,1.437051199,1
0.4195792977,-1.290450565,0
-1.55189575,0.1220940325,0
0.612863642,0.4659949602,1
-0.5002552082,-0.3602212689,0
2.954695284,0.001767904506,1
1.29231318,0.9490929964,1
-1.077438419,3.132434695,0
-0.7767979226,1.856442316,0
0.6214546008,0.001294314144,1
1.362367575,1.065944336,1
1.484920946,0.6860143966,1
0.2004826427,0.142026657,0
-0.2097652456,0.9163091065,0
0.8639996758,0.8706775476,1
-0.1289692264,-0.7122310747,0
-0.7829098973,2.156484055,1
-0.06129162164,-1.234032252,0
0.4227459442,1.189303859,1
-1.652830221,-1.48610305,0
3.417882578,-0.02607315937,1
1.311303606,1.744788783,1
0.01310325828,-0.679391435,0
-0.3711279906,-1.87656171,0
1.730222459,0.2773095434,1
-1.162300259,-0.8297709706,0
0.6872957081,-0.2623657727,1
-0.9521708827,0.5500867141,0
0.7215628537,-1.546812682,0
0.1732588541,0.4120625181,1
2.101327812,1.133407839,1
-0.0992753876,-0.342789901,0
0.7744900968,-0.4041906136,0
0.3998588844,-0.7227061357,0
1.059244834,-1.218786623,0
-0.935176596,-0.6367608348,0
1.905623185,1.657559409,1
-1.862588653,-0.4340451676,0
0.04312676211,0.1669208828,0
0.4540780677,2.117118054,1
-1.404541384,0.5998041265,0
0.106477875,-0.2762798618,1
0.3593442737,1.447959882,1
-0.1965516821,1.047669515,0
0.4751503482,0.4178007452,1
0.08002597354,-1.58562414,0
0.1698416844,0.5593044174,1
0.523142299,1.188055712,1
0.710933935,1.592407994,1
0.1820962223,-0.5207463052,0
0.8488472818,-2.035488456,0
0.8536630071,-1.276408423,0
1.237483992,1.359920933,1
1.430253017,2.990674689,1
0.3118669158,-0.02194641204,0
-0.3146421759,1.312877294,0
1.900583003,-0.05695516697,1
-0.9144810925,-0.6476387987,0
-2.048145468,-2.340284455,0
-1.041489387,0.369647436,0
1.403120815,-0.8936247192,0
0.7045668615,1.599101013,1
1.274129006,0.497683899,1
-0.2739500166,2.021813005,0
1.561665329,2.793201646,1
0.07071266601,-2.303370732,0
0.9314079908,1.591210818,1
0.6137783351,-0.7432981522,0
0.5343220614,1.646886556,1
0.3720777827,-1.343746622,0
-0.1747216611,1.441233886,0
0.8925737468,2.030692299,1
-0.8185974993,-1.41375229,0
0.7840443506,0.8186893791,1
-0.5412425502,0.1623960593,0
1.129920179,0.7193182829,0
-0.6840716639,0.9880518776,1
1.889259891,1.786372187,1
-1.744257681,-0.07076599461,0
0.5372156376,0.6117722851,0
0.1622697658,-0.3678651344,1
0.5663222642,-0.02599154722,0
-0.121359008,1.15012263,0
-0.4323533559,2.411087312,1
2.35861854,1.173039635,1
1.77664631,0.9008648711,1
1.503175457,2.368034303,1
-0.6403697444,-0.1009283757,0
0.8110846135,1.144527155,0
-1.283251622,-0.1066433231,0
-2.227646123,0.03999857325,0
-1.562325869,-1.104718373,0
0.07801196367,-0.2492825572,1
0.2451631159,1.978129458,1
0.5651564312,2.722819075,1
0.6095667654,1.10571252,1
-0.6498382823,-0.1661915068,0
-1.116314772,2.022641578,1
1.192123368,1.337364999,1
0.7353252465,-1.398322586,1
-0.6963435845,0.9936723445,0
2.398021291,-0.3369042632,1
0.7578346354,0.9882796664,1
0.05853173246,-0.4414864148,0
0.7958501518,-0.6406585761,0
-0.4898608422,1.046937551,1
0.9773899463,1.893627537,1
1.792547854,1.031321113,1
-0.0913289027,1.40989476,0
-1.303342587,1.534000878,0
-0.4824754449,1.524870971,0
0.1889866457,-0.05584741281,0
-1.10687789,0.5217821311,1
-0.3526609951,0.9663024758,1
2.973536896,2.125322172,1
1.484590228,2.065363442,1
1.483470561,-2.595207678,0
0.8663177015,0.305849274,0
0.3939836432,-2.36801245,0
0.6909207611,0.9809317412,1
0.3812138744,-0.5290036805,0
2.449964191,0.1630801715,1
0.8255389232,0.8492556392,0
0.1668103048,-0.6472860934,0
-0.1723470692,-0.009504648178,0
0.4983235875,-0.932367852,0
0.4679573927,1.073721891,1
1.49847441,1.959730413,1
-0.697955491,-0.8778766875,0
0.6460791125,1.639936514,1
-0.02770546622,1.056486244,1
0.5602369559,1.047319738,1
-0.6837276585,-0.3504078505,0
2.691915391,1.773407213,1
-0.8944957572,0.6709178094,0
0.3848352956,-0.1334348362,0
-0.9468823194,0.2026782898,0
1.046896037,1.742976161,1
1.289915402,1.541519217,1
-0.8511036739,0.6933633259,1
-0.3977014883,2.165707841,1
0.04532680876,1.864137819,1
-0.303236874,3.111239019,1
0.08408520195,-1.569569421,0
1.242580209,1.701985639,1
-1.063071955,1.15208955,0
1.124198437,2.005167112,1
0.5759213862,0.7472869431,1
0.9005239664,-0.3631565978,1
-0.6284232896,1.539654611,0
1.487656732,0.5182558896,1
1.634929257,-0.295444886,0
0.7743342156,2.066548794,0
2.393390849,-0.2731142002,1
-0.4028247831,1.81888796,1
-0.6757091023,-0.753787655,0
1.565235833,0.2242671766,1
2.508294175,1.167652729,1
0.6504404269,0.6763747989,0
-0.02622408537,1.950200705,1
-0.4346573348,1.081473171,0
1.333404437,0.2934124008,1
-0.1646595216,-1.143526941,0
-0.7987724577,-0.3426438973,0
0.7097455567,1.347478658,1
0.9855639812,0.7943618577,1
-0.08492130548,-2.631538814,1
0.9845090725,-1.827179824,0
-0.4396148226,-0.2404731046,0
0.9274237737,1.855200853,1
1.035052704,-0.9046467079,0
0.8750013339,1.733071145,1
0.9803588284,-1.496103662,0
-1.029200861,0.2555685213,0
1.432955915,1.262852043,1
1.839322356,1.468738948,1
-0.8298679985,-1.008281475,0
0.8216304076,-0.5476330578,1
0.8423244154,1.726051925,1
1.209639217,-0.5261587117,1
1.474801617,0.2290903055,1
0.08879380138,2.391682625,1
-0.0600548583,0.1698889482,0
2.591318174,1.368753992,1
2.053876792,1.624735739,1
0.7938438452,0.5891196582,0
-0.1927795979,-0.02128316514,0
3.128830825,0.0985782895,1
1.029814189,2.684057815,0
0.03741886793,-0.2926347127,0
0.2204107156,0.331046511,0
-0.4588496547,0.4401391655,0
1.393371691,0.4670495418,1
0.5930750337,-0.4256889644,0
0.7026080845,1.488232717,0
-0.1806838922,-0.7389775096,0
-1.473699338,0.4124298456,0
1.241788346,1.895853902,1
0.7067935059,-0.2141425889,0
-0.9785533404,-0.09388393144,0
-0.090832578,0.956905147,0
2.341465825,0.8626505281,1
-1.203475058,-2.07720827,0
0.7162656502,2.503883345,1
1.487139148,-0.9754754799,0
1.157715354,1.215476759,1
-0.5260118282,-1.317778313,0
-0.00703159311,-0.5108793533,0
1.825917132,0.5635141036,1
0.7964944648,1.174171094,1
0.5975821149,-0.8771322695,0
0.2349901587,1.982834635,0
0.3170784103,0.0245321456,0
1.661541511,1.881041819,1
0.705171917,0.9911455912,1
-0.9445107529,0.9972680897,0
1.474395605,-1.100650019,1
-0.1324041128,-0.7047455009,0
0.5518887741,0.4782040775,1
1.526385289,0.470114501,1
1.277347081,0.5186778375,0
-0.154578383,0.5871649729,0
1.008449539,0.9259485179,1
-0.1817672191,0.9507036219,1
0.7773053916,3.440511662,1
0.2212904469,0.3245934442,0
-0.02044409869,-2.225207269,0
0.6378441671,1.770112399,1
1.72584167,1.55946522,1
1.058007679,2.159344912,1
2.588803118,0.5983982282,0
1.207719265,0.0952453827,1
-1.746502853,1.890004553,1
-1.112031609,0.09930595575,0
0.5321192793,1.046164314,0
-0.6433097999,1.547899047,0
0.4187697322,0.8781337373,1
-0.239229844,1.875796966,1
0.5232675293,2.033653479,1
1.193927756,1.158749868,1
0.3858357144,1.95809023,0
-0.0198956515,2.045543358,1
1.805406113,0.4146119886,1
-0.1913690898,1.260079352,1
0.437956109,0.860168903,0
1.337046775,2.92008942,1
0.06564181497,1.62085659,1
-0.05331552608,1.28946012,1
1.382290441,2.263814336,1
-0.5598825186,-0.2194542588,0
0.8095006547,0.01001789496,1
1.687335818,1.703756358,1
0.4791371612,-0.3781682583,0
0.08405548491,3.715768937,1
-0.0535791903,0.2529699341,0
-0.9347152019,0.7098689878,0
1.86993895,0.3716749038,1
1.536516864,1.264600423,0
0.1549046848,0.9730509436,1
